Window_ID,Global_SampEn,Global_RMS,Mag_Var
459,-0.16736583081515366,-0.7919960617547722,-0.8117848442598945
460,-0.3520431638480578,-0.7568795458004508,-1.1729436156588424
461,1.215370080114432,-0.8160736238857266,-0.7789251373509175
462,-0.4494648798603289,-0.5065478682374684,-0.7019517361887492
463,0.7147217060065074,-0.7934104603282909,0.9937934247255539
464,0.721645819512159,-0.8623554863203536,0.9544983720442656
465,0.3993268267413324,-0.7846323310890263,0.9783175166541997
466,0.12566072434190065,-0.8801991705003632,1.0159484133018468
467,0.04615052994417462,-0.92059081051184,0.9349826279645382
468,1.0563875883517264,-0.9868952061372239,0.6578772447716239
469,0.6013005450901955,-0.8976914279172192,0.5567136626815261
470,-1.5221058849331122,-0.4427225785855509,0.021250175935660833
471,0.8208384658325212,-0.6341948694611653,-0.5433853297249693
472,0.945957765983289,-0.6786477413340795,2.256086098248012
473,1.1355620149909473,-1.0212807106646833,2.226145462667311
474,0.45284911220457535,-0.5930361529030894,0.40069183159874494
475,0.09473547485339419,-1.0290540829344599,-0.3658018960808821
476,1.2058414524541519,-0.9872345580422067,0.06564437993604945
477,0.3726668843895482,-0.9508613294741344,0.6658286821143519
478,-0.23343839729320406,-0.8764352811546579,0.33841210195321225
479,-1.3067122492417125,0.1869759186591095,-0.04635285826142703
480,0.2774493180769949,-0.8014481163443993,-0.29186091103856143
481,0.04338139780162864,-0.9139111435445462,-0.10436849227545872
482,0.8251613564271559,-0.9046723611611005,-0.041637787895279874
483,-0.42895318173443675,-0.8729248362372162,-0.1602849438139505
484,0.7674664091554011,-0.8254966321931794,0.1951267897989045
485,-0.4064743129485513,-0.9028362267206422,0.019560744991134835
486,0.3492456385485171,-0.9387663880627466,0.28706994267280467
487,0.19765851992746997,-0.8472698006430159,-0.014717195529013476
488,0.14277240224931714,-0.8270746018397223,0.1927560814154091
489,0.22037402837458284,-0.7746087131787284,-0.15992214056656592
490,0.2889027616565648,-0.8000530982699867,0.07022310114856238
491,0.1515445893891463,-0.8386985909148442,-0.22751659310361155
492,0.6272738580806506,-0.7647914100187274,0.22326234741732962
493,-0.6190451168375214,-0.8133448359607243,-0.02729732474893706
494,-0.3311459799435389,-0.8889094085812669,-0.04431832105007913
495,0.7702717587772062,-0.9467704152841097,-0.12657783937918338
496,0.797745965983286,-1.0091291264064834,-0.003965548091585026
497,0.6175376264603942,-1.0131880060893335,-0.15025327492470936
498,0.43352449275001664,-0.903701931488379,-0.4012665791486573
499,0.6748848289549632,-0.8408866591590655,-0.8190229002940195
